,NSSCP-32-mean,NSSCP-32-std,NSSC-32-mean,NSSC-32-std
97,0.39632069261669123,0.2461067896884553,0.18529101940225934,0.09903641993309743
98,0.3983209468611576,0.24703466739483718,0.18607087137418377,0.10027931864094002
99,0.3965723090626045,0.24638503487641872,0.18756867342074748,0.10125773483233017
100,0.3962795668624488,0.2474620969919968,0.18687538867025846,0.09921127689594501
101,0.39667237414887113,0.24951018884368678,0.1851370135450424,0.09588260728371428
102,0.3956408730856072,0.25284223797170413,0.18298648003454634,0.09312382583863935
103,0.39128016009270666,0.2489530070666162,0.18113749937477244,0.09236927725443465
104,0.38742968054438237,0.24362887571927852,0.17987971203513237,0.09287074351619391
105,0.38382756500945464,0.23938905720154435,0.1794217835128558,0.09416979710990536
106,0.38111283308336186,0.23724914476516576,0.17969343677319632,0.0954328386526669
107,0.37977310961023625,0.23868447999999826,0.18031213297585352,0.09688978705453266
108,0.3788907280245997,0.24224647807893643,0.18125499802873968,0.09867079981074107
109,0.3761123713501715,0.24558007983964505,0.1832693899752417,0.10063193011800549
110,0.3745366940036095,0.24832092686404758,0.18498702303579068,0.10271802088405889
111,0.37387070184543214,0.25197496479168235,0.1861371927538011,0.10419632463050307
112,0.3742428639061338,0.2581426389077862,0.1865268669516202,0.10510986205134433
113,0.37382371655311225,0.26561882831463324,0.18518241799062882,0.10577951851357087
114,0.3740573574739471,0.27300084672207103,0.18294727271778435,0.10597227530009566
115,0.3747156926723838,0.2805121572967028,0.17991910285684906,0.10504971146693759
116,0.37679841921868956,0.287484951219804,0.17669326848991637,0.10293103367387697
117,0.3806684096161846,0.2934651882464455,0.17454123946550296,0.10019685144490288
118,0.3870604128751771,0.2988500302171673,0.17236439875732143,0.09736766693138732
119,0.3935575640301411,0.30431722390040505,0.17105630955886952,0.09614304214714713
120,0.401503119362326,0.3130821866446178,0.170668054644824,0.09620595354763253
121,0.40636202603675925,0.32272453650070543,0.16943125823989608,0.09604694270773098
122,0.4131777798030956,0.3374457458654901,0.16812899372396584,0.09643865158576678
123,0.4215777581357973,0.355687427346813,0.16796133513585215,0.09824964488024357
124,0.42959668258716077,0.3718895826857682,0.16842505551890893,0.10086169316687382
125,0.4388176548724651,0.3864309565448808,0.16888743567092981,0.10403996111305902
126,0.4483392140348582,0.4020382798227339,0.16931513601963236,0.10780224718882159
127,0.45839952875453305,0.41651464557406026,0.16867980426155257,0.10796920893762857
128,0.4609290119876159,0.4168324260530039,0.16684067134761352,0.10809886309024283
129,0.46005046541789457,0.4239002381229649,0.16380412787728452,0.10703972713442735
130,0.4594211219623099,0.4312577166987453,0.15973917360387782,0.10567776490269847
131,0.4589252017665552,0.4393172544360329,0.1573774496064237,0.11233373626357224
132,0.45844434596988054,0.4482184316307671,0.15435391101207363,0.11907582795797969
133,0.44838139590942583,0.4387159936928334,0.1520801919803666,0.12720596976760593
134,0.4321723401728052,0.4245106364220542,0.1501143775228388,0.13497618739728062
135,0.4146905744450413,0.41275339692675,0.14616302190905045,0.13847060945164996
136,0.3981093459179957,0.4054710868350494,0.14218042942055553,0.14175328473643362
137,0.3770996314078375,0.3821436353813683,0.13475863287553735,0.14149148035448156
138,0.3549566737901566,0.35825732067001653,0.12510162662520055,0.13354556048435134
139,0.33705592268837375,0.3399168858032716,0.11319867739091269,0.11654170984025554
140,0.3219835198181548,0.32668317155780113,0.10176088479749137,0.09998303559420821
141,0.29678840818793484,0.30431554825852175,0.0903363708496262,0.08469233584288222
142,0.2605571484713655,0.26716710786001757,0.07992419125753257,0.07452998724448688
143,0.22372454192688704,0.23391532236432747,0.06962733234904872,0.06662518534006837
144,0.1904809198822331,0.20554599834728815,0.058852430454590425,0.05907822901719375
145,0.15966926075103413,0.18063274488308945,0.048341793801643475,0.05202316674873421
146,0.12733059365933394,0.14792442373398343,0.03826831481507414,0.04291358668374403
147,0.0961899211720783,0.11614874189027369,0.0285788603336096,0.033548910088716064
148,0.06540218542222778,0.08524713266511326,0.019095544346614847,0.02478764302508008
149,0.03461444707984412,0.05673228743882749,0.00961222843163477,0.017933713335161583
